	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11	Y12	Y13	Y14	Y15	SRR1646026	SRR1646027	SRR1646028	SRR1646029	SRR1646034	SRR1646035	SRR1646036	SRR1646037	SM01	SM02	SM03	SM05	SM11	SM18	SM20	SM23	SM24	SM25	SM28	SM29	SM30	SM31	SM32	SM33	SM34	SM37	SM39	SM40	SM41	SM42	SM43	SM44	HC02	HC07	HC09	HC11	HC12	HC53	HC61	HC64	HC67	HC70	HC72	HC74	SRS012969_HMP	SRS013951_HMP	SRS014287_HMP	SRS014459_HMP	SRS016095_HMP	SRS016438_HMP	SRS017247_HMP	SRS017916_HMP	SRS022071_HMP	SRS023346_HMP	SRS043667_HMP	SRS045528_HMP	SRS045645_HMP	SRS045739_HMP	SRS047014_HMP	SRS047044_HMP	SRS049959_HMP	SRS053649_HMP	SRS074964_HMP	SRS075078_HMP	SRS075341_HMP	SRS075963_HMP	SRS077335_HMP	SRS077753_HMP	SRS077849_HMP	SRS078242_HMP	SRS078419_HMP	SRS078665_HMP	SRS098571_HMP	SRS098717_HMP	SRS101376_HMP	SRS104197_HMP	SRS104400_HMP	SRS140492_HMP	SRS140513_HMP	SRS142712_HMP	SRS142890_HMP	SRS143991_HMP	SRS145497_HMP	SRS146813_HMP	SRS147445_HMP	SRS147919_HMP	SRS148424_HMP
Plant_Alkaloids	0.0292668765	0.0146649069	0.0114818577	0.0107373793	0.0065111149	0.00529425	0.0044369358	0.0084032118	0.0159153304	0.0088664986	0.0134510383	0.007475837	0.0071320572	0	0.0329764163	0.0127975429	0.0095812973	0.010060812	0	0	0	0	0	0.0006576711	0.0017679392	0.0023800316	0.0008831546	0.0164885102	0.00258606	0.0037168623	0.0035096026	0.0006439338	0.0003557143	0.0054239828	0.0100396612	0.0002812706	0.0008871472	0.0090141219	0.0029565174	0.0011980826	0.0019433255	0.0037417585	0.0129129827	0.0045850986	0.0031652909	0.000910914	0.0007910291	0.0028417907	0.004850762	4.88E-05	0.0122327699	0.0140485544	0.013406216	0.013040031	0.0008836994	0.0277824662	0.0030625551	0.0017813852	0.0012614009	0.000541511	8.98E-05	0.000142144	0.00010317	0.0023599	1.47E-05	0.0274	0.000320323	0.000786675	0	1.53E-05	5.06E-05	0.000293001	0.000158096	0.000136962	0.000169217	0.00284924	0.0034398	1.03E-05	0.000806456	0.000569425	0.000477323	3.92E-05	3.49E-05	0.000757685	0.000467743	0.000749965	3.90E-06	0.000130556	0.000717597	0.000202751	0.00130684	0.000449705	0.00127836	0.000399664	3.76E-05	0.000498258	1.23E-05	0.00184368	0.000587608	4.51E-05	1.57E-05	0.000225086
Plant_Glucosinolates	0	0	0	0	0	0	0	3.57E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.02E-06	0	0	0	6.37E-06	0	0	0	0	4.17E-06	0	0	0	0	0	0	7.01E-06	2.26E-05	0	0	5.27E-06	0	0	0	0	0	0	0	0	0	6.02E-06	0	0	0	0	0	0	0	0	0	0	0	0	2.47E-06	9.40E-07	0	0	4.03E-07	0	0	0	0	6.50E-07	0	0	0	0	0	0	0	0	0	0	0	7.67E-07	0	0	0	1.73E-06	0	0	0	0	0	0	5.55E-07	0	1.90E-07	8.28E-07
Plant_Hormones	0.0049526105	0.0022594079	0.0031462245	0.0043436247	0.0014809297	0.0004665533	0.000889825	0.0036992413	0.0041146182	0.0031638897	0.0055318649	0.0027945391	0.0020847552	0	0.0055530895	0	0	0	0	0	0.0094607379	0	0	0.000152539	6.38E-05	5.85E-05	0.0001300626	2.72E-05	1.66E-05	1.60E-05	3.02E-05	0.0002336673	3.96E-05	0	8.23E-05	1.09E-05	3.49E-05	0.0004030729	7.13E-05	0.0001383234	0.0002747044	0.0027191938	0.0002110866	8.07E-05	0.0001239163	0.0001322006	0.0001030281	0	3.80E-05	0	0.0018129547	0	0.000138251	0	0.0001256912	0	0.0001216235	0.0002616617	1.86E-05	5.13E-06	2.14E-05	8.72E-05	9.56E-06	0	5.13E-05	2.00E-06	1.79E-05	0	0	2.53E-05	2.67E-05	1.14E-06	6.01E-06	0	1.20E-05	0	4.32E-06	1.04E-05	6.44E-06	9.54E-06	0	1.33E-05	3.68E-05	1.47E-05	4.66E-05	1.02E-05	2.02E-06	1.59E-05	5.05E-05	6.03E-06	1.14E-05	2.57E-05	0.000194464	1.18E-05	2.35E-05	5.96E-05	0	5.50E-06	1.55E-05	0	1.32E-05	2.46E-06
Plant-Prokaryote_comparative_genomics	1.6716380239	2.102838656	2.2315987713	1.7851865387	3.8590536235	2.718983816	2.835603875	1.9934355083	2.7751539703	2.0612931616	1.8131782484	1.9589803208	2.392534619	3.1743316184	1.6400673256	2.0655296222	2.5429935959	2.1025492986	1.9339239973	2.255985267	1.7462390968	1.0091250671	2.2657299944	3.2162687317	2.9326921794	3.4575636002	2.6124918584	2.5516647447	2.8356088493	2.9577887516	3.3161024589	2.4966099974	2.9207637977	7.4471418261	2.898180309	2.8436710256	2.8480277568	2.6694845086	2.856533975	2.6875279305	2.8761415303	2.4006170329	2.9574261299	2.6986550843	3.3792467994	2.2897866453	2.6256458615	2.5466496583	2.6156766296	2.1050202185	2.321646777	2.5281118833	2.5593199594	2.5038682882	2.4012533222	2.5180869149	2.5630415062	2.2458689394	2.698681773	1.72734	2.10239	1.85754	1.81658	1.76797	1.32588	1.43263	2.58565	1.93611	1.41371	1.6174	1.65246	1.46671	1.45799	1.73473	1.54495	1.97243	1.59137	1.47475	1.78962	1.71401	1.98059	1.60573	1.75185	1.72788	1.58589	1.69073	1.45723	1.7706	1.67146	1.76723	1.75212	1.92519	1.83092	1.5771	1.37334	1.76203	1.67268	1.54856	1.69148	1.6087	1.44407	1.73255
Plasmid_related_functions	0.0002477095	0.000628496	0.0005511292	0.0009304201	0.0068941216	0.0007500188	0.031741156	0	0.0053051101	0.0055955129	0.0091452007	0	0.0014264114	0	0.0001076781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69E-05	5.76E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13E-06	0	0	0	0	0	0	0.00196588	0	0	0	1.57E-06	0	0	2.90E-06	0	0	0	0	2.63E-06	0	0	0	0	2.81E-06	0	0	0	0	0	0	6.09E-06	2.61E-06	0	0.000102228	0	3.67E-06	1.85E-05	0	0	0	0	9.86E-06
Plastidial_(cyanobacterial)_electron_transport_system	0.0020126396	0.00039281	0.0004691159	0.002319589	0.00094475	0.0085196232	0.0087773316	0.0001564016	0.0004420925	0.0001855262	0.0012565519	0	0.0028528229	0	0.001998326	0	0	0	0	0	0	0	0	3.05E-05	0.0005302807	1.78E-05	0.0025049301	0.0006217227	4.86E-05	6.09E-06	0.0005541262	7.09E-05	0.0001416193	9.89E-05	0.0005843302	8.92E-05	3.49E-05	0.000412126	0.0006048432	0.0012659906	0.000384556	0.0002120295	0.000144864	0.0001317884	0.0001438769	0.0001537363	0.0001615295	0	0	4.88E-05	0.0001838952	0.0002353495	6.89E-05	0.0001895091	1.76E-05	8.95E-05	0.000110535	4.41E-05	0	0.000113122	9.19E-05	0.000114222	3.33E-06	8.59E-06	1.99E-06	2.38E-06	3.50E-05	3.34E-05	0	0	3.35E-05	2.22E-05	1.13E-05	2.77E-06	3.90E-06	1.55E-05	3.79E-05	0.000105583	7.73E-06	3.01E-05	3.17E-05	1.97E-06	3.17E-06	8.96E-06	2.07E-05	2.07E-05	0	1.37E-05	2.59E-05	5.80E-06	6.73E-05	2.76E-05	2.88E-06	4.64E-06	0	2.95E-05	2.97E-05	5.50E-06	6.67E-06	0	5.39E-06	4.12E-05
Polysaccharides	1.09360336	0.4567896628	0.9245922886	0.6460191051	0.5329905771	0.470027489	0.3794198703	1.209038029	0.7893617308	0.2663194305	0.9365357057	1.5500156382	0.7094726642	1.4072136716	1.0918599533	1.5481979841	1.3683566601	2.4150764309	0.799346852	0	2.9060233365	0	2.1128171145	1.7132968712	1.682323957	1.7757718086	2.1757709737	1.8541385403	1.809709392	1.2962997461	1.8862793229	2.0788593058	2.0041819888	1.1260726157	1.2402534555	2.2234629682	1.6405910555	1.128916745	1.2528363134	2.0786424341	1.8079920457	1.2627404399	1.4686903809	2.2422358907	1.9023246574	3.0654113879	1.9622098912	1.4504284594	1.3693271775	2.221398449	1.1244287424	1.3281307818	1.0853446154	1.1250055052	1.9386004558	1.133058376	1.5790923727	1.9233320497	1.4173981564	2.58497	1.62438	1.90116	1.89966	2.03067	2.60242	2.48849	1.14761	1.474	2.47979	2.6288	1.99007	2.27057	2.21086	2.04987	2.9565	1.62487	2.17985	2.19951	1.99884	1.80426	1.33019	2.16725	1.52696	2.13447	1.96648	2.33817	2.24754	1.69773	1.99633	1.83017	1.69254	1.54115	1.7617	2.18066	2.23257	1.81576	1.41487	2.25935	1.6436	1.82755	2.85439	1.70184
Probably_GTP_or_GMP_signaling_related	0.0312270464	0.049711421	0.0948213889	0.0876030072	0.1202378903	0.0874392799	0.1250448986	0.0961573868	0.0655986343	0.122217077	0.0831881405	0.0651109154	0.1478670459	0.0884844301	0.0310093345	0.0313844504	0.05068002	0.0250199184	0.0398724083	0	0.0529350813	0.7246376812	0.0573522762	0.0318555199	0.0434056848	0.0446863836	0.0358468567	0.0779612294	0.0300972705	0.0355522692	0.0102939625	0.0412713125	0.0524329913	0.0242415862	0.0369479378	0.0475712278	0.0254856332	0.0417123667	0.0361418588	0.0476408763	0.0284866175	0.0496939316	0.0304195522	0.0578005351	0.0304590577	0.0373226943	0.0440505181	0.0331201416	0.0301112946	0.0255515386	0.0476459061	0.0235346473	0.0375861713	0.0349433649	0.0306193247	0.029033106	0.036259269	0.0365355224	0.0583722647	0.0177752	0.0649558	0.0327492	0.0352256	0.049664	0.001181	0.00114443	0.0204174	0.019051	0.0100536	0.0232699	0.00907941	0.00610972	0.00797175	0.0169037	0.00683101	0.0254281	0.0055426	0.00425796	0.00904345	0.0314356	0.0199482	0.00947573	0.00732223	0.0106075	0.00989243	0.0119849	0.00430151	0.0224024	0.0130705	0.0157465	0.0168619	0.021743	0.020302	0.00741192	0.0061827	0.0311991	0.0280709	0.00549608	0.0188926	0.00677009	0.0172854	0.0389563
Probably_organic_hydroperoxide_resistance_related_hypothetical_protein	0.0254066956	0.0052374667	0.0138394659	0.016398654	0.0129354148	0.0187404685	0.0178842642	0.0128009641	0.0205573018	0.0216520143	0.0220171537	0.0117477439	0.0161659963	0.012477597	0.0257290076	0.0213292381	0.0191625946	0.0081976987	0.0265816055	0	0	0	0.014278575	0.0155534837	0.014288656	0.0080903262	0.009716218	0.0079450215	0.0134151112	0.0070143824	0.0073007833	0.0087938856	0.0138248042	0.0069449204	0.0125540668	0.0113924995	0.0121527989	0.0092984344	0.0100819837	0.0108510548	0.0105056168	0.011159471	0.0110471339	0.0126532673	0.0151967784	0.0090494702	0.0149736124	0.009653067	0.0109903049	0.0072140561	0.0085875443	0.006996518	0.009788724	0.0096875248	0.0078019012	0.0079122873	0.0080079942	0.0092420382	0.0126389056	0.00471844	0.0127396	0.00776572	0.00823852	0.00770363	0.000536339	0.00110633	0.0199959	0.00820671	0.00230469	0.00574453	0.0054773	0.002502	0.00311312	0.00729721	0.00131734	0.00668439	0.00174021	0.00431527	0.00566088	0.00657557	0.00827615	0.00280492	0.00567787	0.0042827	0.00479544	0.00393274	0.0010725	0.00563615	0.0049214	0.0073387	0.00613562	0.0064918	0.00829336	0.00333557	0.0108071	0.00884506	0.00521185	0.001924	0.00426873	0.00470241	0.00597368	0.00674319
Probably_Pyrimidine_biosynthesis-related	0	0.0017807387	7.65E-05	0	0.0020427027	0.0340091836	0	0.000399727	0.0011052313	0.0005302635	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001315342	0	0.0001990211	2.17E-05	5.57E-05	0.000926374	0.0011226669	0	0.0019277717	0.0003415524	0	0	0.0002781552	6.99E-06	0	0	0	5.69E-05	6.92E-05	0.0001457694	0.0009740615	0.0009334288	0.0003105526	6.03E-05	0	0	0.0001953044	3.40E-05	2.41E-05	0	5.41E-05	0	0.0001888611	0	0.0001940123	0	6.14E-06	0	0	0	0	0	0	1.99E-06	9.34E-07	0	0.000102181	6.52E-06	0	1.85E-06	0	0	0	2.36E-06	7.71E-06	8.86E-07	0.000218741	0.000597169	0	1.02E-05	0	5.56E-05	0	0	5.11E-07	0	6.95E-05	0	6.96E-06	0	8.18E-06	2.97E-06	3.69E-06	0.00228	4.64E-05	0	0	8.38E-06	4.43E-05
Probably_Ybbk-related_hypothetical_membrane_proteins	0.0043596871	0.0091131921	0.027602386	0.0129649608	0.0112986993	0.0176775253	0.0339596239	0.0161418839	0.0092839428	0.0226826368	0.0206813035	0.0429860629	0.0114112915	0.0408357721	0.0040648481	0.0255950857	0	0.0603648721	0	0	0.0473036897	0	0.0499750125	0.0122063761	0.0141603634	0.0251485896	0.0756018292	0.0060161232	0.0267444432	0.007226048	0.0398752799	0.035212886	0.0212179026	0.0072921664	0.0034151889	0.0356309268	0.014753188	0.0113833927	0.0090251584	0.0435513521	0.024479959	0.0352591637	0.0236803314	0.0611445432	0.0403718469	0.0890380497	0.0334944321	0.058316854	0.0389630326	0.0879439411	0.0508388646	0.0439922516	0.0272345339	0.0299108531	0.0873012807	0.0379014467	0.0580345352	0.0803034352	0.0476469312	0.0865843	0.0102644	0.0113552	0.0108755	0.0139775	0.020299	0.0146817	0.0055022	0.00903843	0.0187993	0.0930106	0.0158793	0.0193432	0.0181178	0.016873	0.116401	0.0358112	0.0159822	0.0200625	0.0152569	0.0111344	0.0138215	0.0233716	0.0123242	0.052815	0.0124518	0.0739811	0.0101934	0.0174406	0.0172072	0.0156145	0.0155369	0.0118157	0.0123026	0.0197041	0.0155255	0.0166865	0.0184698	0.0168491	0.0150317	0.017523	0.0160355	0.0143523
Programmed_Cell_Death_and_Toxin-antitoxin_Systems	0.0662639482	0.6153695207	0.1997042967	0.3410927944	0.380571198	0.1562922163	0.1285292461	0.2325590146	0.3039386022	0.3618385406	0.1688155718	0.1714992613	0.2717313782	0.2605549128	0.0728565921	0.2175582288	0.0251509054	0.1024712335	0.0797448166	0	0.1419110691	0	0.0969753219	0.1065566722	0.0921006626	0.0982914689	0.0670444527	0.140289333	0.0909699905	0.1074289615	0.0459155766	0.0856160468	0.0846173781	0.1211669294	0.0694509405	0.0976626973	0.1064550383	0.1087539873	0.0909242151	0.0808975899	0.0953876699	0.1805557114	0.0607623114	0.0910848911	0.0753830537	0.1450859702	0.1192329045	0.1739141567	0.1674629797	0.1551822452	0.2387854008	0.1332242507	0.1339857181	0.142860633	0.1670010257	0.1452860863	0.1918566247	0.1795385923	0.1658787297	0.136844	0.1296	0.0988797	0.113465	0.0947079	0.0768351	0.0779706	0.150063	0.0931582	0.0801609	0.182428	0.0836003	0.0815158	0.128348	0.106606	0.143654	0.144389	0.0890229	0.163761	0.100823	0.103403	0.0991279	0.0889065	0.0807452	0.112668	0.0974449	0.143205	0.0920193	0.130193	0.187931	0.0952957	0.105597	0.106451	0.0993945	0.0934637	0.105341	0.103949	0.131754	0.0887005	0.106024	0.125343	0.161924	0.0977961
Proline_and_4-hydroxyproline	0.5043568024	0.2474023948	0.2551962744	0.316645367	0.3128779029	0.2075524974	0.3528145181	0.2708199094	0.3477402958	0.2251071141	0.3783754872	0.3052176112	0.1965971628	0.3490662222	0.4952032396	0.1922190939	0.0921317378	0.225893108	0.4047049442	0.0883977901	0.2453034194	0	0.2053616049	0.2043352347	0.205555749	0.2093767497	0.2822312221	0.214763767	0.2220618141	0.2073903799	0.2179958235	0.2369783344	0.1973062574	0.1711627415	0.2215954994	0.2148340316	0.1940711113	0.2175573211	0.1963799805	0.2225963717	0.1985734912	0.2942069955	0.1838490076	0.2343746749	0.2179053861	0.2595079302	0.2072835289	0.2739630757	0.262565104	0.2537560783	0.2785815172	0.2558360399	0.2475620308	0.2620280944	0.2482897291	0.2600046187	0.2466487177	0.2361483638	0.2790304964	0.253636	0.216639	0.281272	0.238987	0.26089	0.286304	0.294577	0.232661	0.225481	0.255713	0.286041	0.275918	0.31298	0.314728	0.26401	0.257519	0.223974	0.28596	0.31526	0.245896	0.257613	0.199545	0.351905	0.217772	0.264793	0.258536	0.288448	0.278262	0.284041	0.296685	0.268962	0.228525	0.252559	0.265708	0.307655	0.336441	0.250528	0.246544	0.295546	0.271069	0.261511	0.197452	0.249312
Proteasome_related_clusters	0	0.0113129282	0.000321492	0.0010467226	0.001532027	0.0013750344	0.0030717248	0.001961464	0	0.0013410733	0	0	0	0	0	0	0	0.002235736	0.0398724083	0	0	0	0	0.0014468765	0.0063024958	0.0075963703	0	0.0114714214	0.0063945653	0.0100717041	0.0051336807	0	1.25E-05	0.0035638407	0.0609815255	5.96E-05	0.0008592055	0.043782878	0.0133043283	0.0013241965	0.0041101038	0.0064201926	0.0489508749	0.00147603	0.0033954939	0.0002141328	2.26E-05	0.005142288	0.0006277457	0	0.0001784565	0.0003258685	0.0009921004	0.0003519455	0.0004932276	0.0039064434	0.0039107267	0.0003174746	0.0016182446	0	3.56E-05	0	0	0	0	0	6.82E-05	0	0	0	0	0	0	1.16E-05	0	3.48E-05	0	0	0	0	0	0	0	0	3.94E-05	4.20E-05	0	2.53E-05	0	0	0	0.000474318	0	0	0	3.50E-05	0	0	0.000404175	0	0	7.26E-05
Protein_and_nucleoprotein_secretion_system_Type_IV	0.2481146187	0.2098823285	0.8672352363	0.3511628329	0.5002148687	0.8286155613	0.2977134111	0.1990956936	0.4679665986	0.5010289942	0.3454763595	0.2342192142	0.3749865938	0.3378202596	0.2543253145	0.1962289907	0.3209734598	0.1699520794	0.1196172249	0	0.3784295175	0.4830917874	0.195330906	0.0880014955	0.1154484197	0.1087645626	0.1091571846	0.1020513598	0.1040130152	0.1305839575	0.1415317086	0.1012493743	0.0787609209	0.1685700613	0.1121787822	0.1048590208	0.0879134209	0.1275489638	0.14276844	0.1082948895	0.0964762195	0.2141006968	0.1045102898	0.0819217565	0.1562891033	0.0840717436	0.0918389784	0.1906051536	0.202283925	0.1859014991	0.2694373859	0.1986087551	0.2201600125	0.208194714	0.1909728687	0.1969677851	0.2072889371	0.1882416977	0.2013296687	0.148694	0.127096	0.102164	0.112069	0.113024	0.116039	0.0849292	0.193073	0.147911	0.0660785	0.126557	0.110084	0.107152	0.0921868	0.107094	0.145294	0.158038	0.108011	0.092272	0.113754	0.1363	0.157552	0.101882	0.146282	0.140271	0.133388	0.145898	0.121702	0.125576	0.0936017	0.120634	0.129427	0.137106	0.132902	0.105404	0.118546	0.138589	0.140614	0.110199	0.111218	0.109054	0.0846192	0.140453
Protein_biosynthesis	4.9631015685	5.2624669212	5.4470046514	5.2541242251	8.5493799633	8.6157520244	8.5484484436	7.7944135131	5.5147053251	9.4328995718	4.7479799349	5.6827601886	8.4098516534	7.6104320863	4.8387826019	10.5651180527	8.6579383537	9.1982444707	10.079321352	8.2938700342	8.2290585108	5.8518518519	9.5239774071	10.2171017564	11.6478664364	11.3355392953	9.0162602477	12.1777507913	11.4219640701	12.959803682	11.5544885627	9.4226126898	10.0846430266	11.9303381246	11.9335961153	9.9948259438	11.4786114127	12.804394832	13.6006110434	10.6712712752	11.0785155072	8.4210745861	13.2438921419	10.244030434	11.6954632224	9.3618820068	11.0403857299	8.0824764439	8.9705827956	7.7325970577	7.111561932	8.7623075092	9.5738999925	9.0586791718	8.1060619883	9.2398138084	8.1104737452	7.8940124398	8.2972672493	6.96775	8.73763	6.35544	6.52601	6.6669	4.40003	4.38746	6.96458	7.02472	4.26363	6.39191	5.07532	5.11716	4.42158	5.95693	6.96385	8.59261	4.95044	4.44288	5.46972	6.26444	6.94628	4.81608	6.07013	6.32655	5.59988	6.58041	5.49093	6.13385	4.82668	5.77486	6.0275	7.70554	5.93427	4.92727	4.51767	6.03345	5.88801	4.77531	5.93346	5.36074	5.00822	6.4816
Protein_degradation	0.7174600587	0.9208465393	1.2868993312	0.9147411136	1.335300042	1.3990962773	1.4950089761	1.3427087155	1.0256775226	1.2010133923	1.0400639581	1.085110055	1.1099002969	1.3239265215	0.7047599695	1.2998403354	1.429239216	1.6771269604	1.1846671847	2.9465930018	2.2117321342	0.8615136876	1.5945175217	1.3057763937	1.3930615789	1.3338589004	1.7175259619	1.3158045808	1.3971731611	1.2747656677	1.4719851381	1.5526036638	1.3108914006	1.0054137971	1.3343369996	1.4797443852	1.3686886301	1.2660887968	1.3021116022	1.554106623	1.3931788479	1.2550229159	1.3522423182	1.6345640003	1.442716649	1.8908097746	1.4884514939	1.3955801646	1.371165628	1.4799031291	1.3358760868	1.4257190967	1.4140573382	1.4304371613	1.4754936339	1.5051060888	1.3034322472	1.5206652752	1.389275357	1.70014	1.38528	1.35748	1.37116	1.34332	1.40764	1.34128	1.30672	1.43799	1.13677	1.82388	1.41326	1.34441	1.36204	1.4345	1.97016	1.4616	1.35949	1.32327	1.26374	1.42269	1.42361	1.3924	1.54447	1.53821	1.47396	1.75771	1.6657	1.40192	1.27376	1.36638	1.35247	1.42646	1.39419	1.37538	1.31452	1.35059	1.3331	1.3757	1.39153	1.42546	1.14382	1.4363
Protein_export?	0.1694322483	0.2769766948	0.2968749198	0.4170224087	0.3560344312	0.4393560497	0.4097096605	0.3936251661	0.2402404394	0.6537455852	0.347069795	0.5878855841	0.6664454597	0.4443969107	0.1535547331	0.5624824796	0.6934463926	0.3837658595	0.6645401382	0	0.3941974141	0	0.3838429425	0.517648768	0.6316487046	0.5107265108	0.2351190916	0.7289217005	0.5409822762	0.8859792003	0.3704171963	0.3119277219	0.4970035805	0.4788820994	0.6486378604	0.5269382408	0.5838117373	0.7166489102	0.7966684952	0.4929324582	0.5070066536	0.393500281	0.4981939347	0.4215888872	0.3760313802	0.2812396955	0.4998388719	0.5853177288	0.6109599567	0.5449793029	0.4030351847	0.5302738606	0.6036513421	0.6744979332	0.5007039747	0.5453008539	0.5894249157	0.5223918444	0.53903764	0.396288	0.993812	0.548929	0.574461	0.382068	0.22127	0.177506	0.619062	0.527472	0.180751	0.264794	0.327801	0.27021	0.24762	0.439589	0.297948	0.82531	0.250516	0.254703	0.385497	0.409178	0.393215	0.306583	0.298573	0.370635	0.360138	0.401361	0.25571	0.409523	0.37417	0.332579	0.397621	0.55636	0.433383	0.294338	0.308075	0.371157	0.451675	0.249169	0.534381	0.311514	0.327526	0.421709
Protein_folding	0.5503698665	0.5919134057	0.6083996223	0.6504745624	0.789459237	0.8897341007	0.7674833539	0.7308183151	0.586483605	0.7789025403	0.5275870923	0.5577888804	0.6845477975	0.7233651917	0.5144459786	0.8793902682	0.8135205793	0.8762321812	1.0677081203	0.9208103131	1.0242375096	0.8577975969	0.7654872336	0.8821768705	0.8988825258	0.9737204717	0.9088336276	0.922416746	0.9094670779	0.7691230184	0.9138042754	1.014006642	0.9409108215	0.8147071584	0.9011414291	0.9124731488	0.9405856558	0.8876025042	0.8689912874	0.9499446872	0.9320217993	0.8055494768	0.9218191987	0.9425499709	0.895539136	0.9693017242	0.8993039213	0.8876187193	0.8661373433	0.9521433832	0.9138104138	0.893834524	0.8467830387	0.8596958672	0.9427020471	0.8830683352	0.8548514059	0.8954315434	0.841966659	0.780434	0.759089	0.647321	0.651695	0.658864	0.514348	0.497536	0.589587	0.700415	0.479066	0.741114	0.597932	0.562195	0.510407	0.643095	0.865475	0.781451	0.558613	0.486396	0.538138	0.641564	0.719412	0.546143	0.730957	0.685503	0.606517	0.742785	0.631316	0.603455	0.52239	0.614118	0.60791	0.700104	0.575979	0.536391	0.48108	0.640577	0.601305	0.552533	0.636658	0.591138	0.539773	0.652713
Protein_processing_and_modification	0.7636903612	0.6739152502	0.6090166603	0.5873494045	1.0170176563	1.0808952027	1.2285780372	0.5644257228	0.8333626258	0.5904865291	0.6889255367	0.7842653511	0.7552314254	0.6284857183	0.7746436483	0.7875256578	0.9599601318	0.7893157554	0.3834396598	1.4272559853	1.00914538	0.2415458937	0.5492559843	0.740241478	0.7934616711	0.7599073299	0.5924973598	0.8221071591	0.7947146216	0.9978329253	0.650358883	0.6667651714	0.7618465668	0.6786965025	0.9006843318	0.7146579116	0.8273961728	1.0572033426	0.9898777539	0.7133030294	0.7622709579	0.590865943	0.8741554413	0.6832367804	0.7512507925	0.677912335	0.7301019031	0.7564747374	0.7893888092	0.7108300977	0.6367582896	0.7529362925	0.7994390751	0.763150808	0.6904436009	0.8812224612	0.7073289434	0.6825763983	0.7339792924	0.705472	0.766912	0.799251	0.75903	0.718986	0.711146	0.668538	0.6415	0.709657	0.651161	0.556583	0.71573	0.709698	0.713552	0.733318	0.596624	0.706504	0.722934	0.657931	0.640165	0.757667	0.805008	0.738089	0.813905	0.700085	0.748553	0.627245	0.713498	0.705802	0.613667	0.706891	0.792048	0.72356	0.64302	0.727748	0.631478	0.701898	0.685639	0.749995	0.805597	0.712325	0.563813	0.771334
Protein_secretion_system_Chaperone-Usher_pathway_(CU)	0.0002972514	0.143057663	0.1277254978	0.0464417462	0.0530336688	0.059450891	0.1002454942	0.3232516126	0	0.1809122236	0.0095928307	0	0	0	0.0002153562	0.0767852572	0.0862316758	0.008942944	0.1594896332	0	0	0	0.0071392875	0.0059032561	0.0023978647	0.0118015039	0.0174614351	0.0004588569	0.0006997093	0.0013428939	0.0008535616	0.0061547412	0.0023908669	0.0003837982	0.0064392724	0.0019480228	0.0026823978	0.0277110872	0.0011670463	0.0026063551	0.0067447857	0.1724747698	0.0086501389	0.004132884	0.0024171312	0.0126612859	0.0035709314	0.0005412935	0.0001141356	0.0001953044	0.2092298346	0.0003620761	0.0062176874	0.0022199638	0.0128004299	0.00166993	0.0168705815	0.0181348544	0.0021410621	0	0.000124677	0.000238285	0.000393259	0	0.000513588	0.000115749	0.000254812	0	2.86E-05	0.000121731	0.00145205	0	3.40E-05	8.68E-05	0.000519525	0	0	0.00014519	3.26E-05	8.76E-05	0	0.000853556	0.00190404	9.76E-05	0.000803154	0.000316601	3.90E-06	9.87E-05	0.00200243	3.02E-05	6.86E-05	0.000956747	0.00683285	0.000172078	0.00115641	0.00353489	5.98E-05	1.10E-05	0.000299244	9.01E-05	0.000575397	0.000312873
Protein_secretion_system_Type_II	0.0582698673	0.0483941927	0.2069183857	0.199162665	0.0444287837	0.0781165362	0.0469291285	0.1181737391	0.1536903041	0.1001565973	0.2022713172	0.1676723447	0.1661769321	0.0204178861	0.0651563353	0.0511901715	0.1149755677	0.0447147201	0.1594896332	0	0.0473036897	0	0.0356964375	0.0228080347	0.0362109978	0.0307480353	0.0243165521	0.0526410781	0.0225267512	0.0333165578	0.0084207136	0.0202755366	0.0279448191	0.0388184497	0.0482107343	0.0300055141	0.0197756985	0.0623553928	0.0338287834	0.030057159	0.0245251249	0.196486064	0.0329796149	0.0345575526	0.02630069	0.0307417779	0.0216515964	0.0759615176	0.0575464786	0.0406192451	0.1721595585	0.0593568135	0.0691714446	0.0543665514	0.0457811094	0.0408337642	0.055090621	0.0430619014	0.0893685975	0.0243604	0.0753198	0.0423783	0.0511335	0.0571061	0.00226566	0.00119407	0.0372823	0.0345931	0.017883	0.0598032	0.00992359	0.00879492	0.0167192	0.0250226	0.00858781	0.0504816	0.00733842	0.0115457	0.0222051	0.0252298	0.0173329	0.00855005	0.00749078	0.00990361	0.0208266	0.0165284	0.00439729	0.0303301	0.020219	0.0250326	0.0282267	0.0320289	0.0266487	0.0123763	0.00755322	0.0539993	0.026156	0.00794392	0.027056	0.00708748	0.0193035	0.0221737
